date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-11-07,mixed,5,True,stress,-0.00373103963836568,0,low,calm
2017-11-08,mixed,5,True,stress,0.0014038781179650964,0,low,calm
2017-11-09,mixed,5,True,stress,-0.0033053851355333273,0,low,calm
2017-11-10,mixed,5,True,stress,-0.0013313915861226109,0,low,calm
2017-11-13,mixed,5,True,stress,-0.0014955978076382878,0,low,calm
2017-11-14,mixed,5,True,stress,-0.002077842157900768,0,low,calm
2017-11-15,mixed,5,True,stress,-0.005502518351038429,0,low,calm
2017-11-16,mixed,5,True,stress,0.011779126056160981,0,low,calm
2017-11-17,mixed,5,True,stress,0.005027056485103869,0,low,calm
2017-11-20,mixed,5,True,stress,0.002879683113834291,0,low,calm
2017-11-21,mixed,5,True,stress,0.00878148952313755,0,low,calm
2017-11-22,mixed,5,True,stress,0.0014880566447069705,0,low,calm
2017-11-23,mixed,5,True,stress,-0.0006673930413418314,0,low,calm
2017-11-24,mixed,5,True,stress,0.001806012637216152,0,low,calm
2017-11-27,mixed,5,True,stress,-0.004767962134268563,0,low,calm
2017-11-28,mixed,5,True,stress,0.008232883597026484,0,low,calm
2017-11-29,mixed,5,True,stress,0.0005631618719767678,0,low,calm
2017-11-30,mixed,5,True,stress,-0.002745259449639913,0,low,calm
2017-12-01,mixed,5,True,stress,-0.0041188310459297686,0,low,calm
2017-12-04,mixed,5,True,stress,0.001068070756654094,0,low,calm
2017-12-05,mixed,5,True,stress,-0.006414942525785346,0,low,calm
2017-12-06,mixed,5,True,stress,-0.007359253324327309,0,low,calm
2017-12-07,mixed,5,True,stress,0.00436136153451867,0,low,calm
2017-12-08,mixed,5,True,stress,0.0051823187967584405,0,low,calm
2017-12-11,mixed,5,True,stress,0.0025892902531870652,0,low,calm
2017-12-12,mixed,5,True,stress,-0.003424100341424538,0,low,calm
2017-12-13,mixed,5,True,stress,0.003281243623150321,0,low,calm
2017-12-14,mixed,5,True,stress,-0.004677158082212375,0,low,calm
2017-12-15,mixed,5,True,stress,0.006310740858771258,0,low,calm
2017-12-18,mixed,5,True,stress,0.010905766091942246,0,low,calm
2017-12-19,mixed,5,True,stress,-0.003380108426425052,0,low,calm
2017-12-20,mixed,5,True,stress,0.0008757672899411958,0,low,calm
2017-12-21,mixed,5,True,stress,0.002715088846260377,0,low,calm
2017-12-22,mixed,5,True,stress,0.0013745233817588907,0,low,calm
2017-12-25,mixed,5,True,stress,5.0030822972427314e-05,0,low,calm
2017-12-26,mixed,5,True,stress,6.591646519237666e-05,0,low,calm
2017-12-27,mixed,5,True,stress,0.002333316474442527,0,low,calm
2017-12-28,mixed,5,True,stress,0.004797864038288488,0,low,calm
