seed,test_start,test_end,predicted_regime,realized_dominant_regime,forecast_correct,forecast_brier,vol_bucket,bucket,n_available_regime,n_hist_regime,prefer_stress,ranking,method,n_synth_series,n_train,n_draw,n_features,used_synth_fill,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,status,max_weight_used,hhi
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,0,252,0,10,False,-4.0776399710406395,-4.522167620619008,-0.19248740008045595,-0.027224239903195932,-0.032012364342366144,-0.8704602880209745,0.21347158998905627,60,ok,0.9999999794128873,0.9999999588257752
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,1,504,1,20,False,-1.7937351099422323,-2.7319221179315103,-0.13159893076148144,-0.02043991655440718,-0.035740442156601056,-0.35951802964342855,0.20042983361964017,60,ok,0.99999999923235,0.9999999984646999
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,1,252,1,20,False,-4.455166279716492,-4.5383998016280085,-0.19893822787543103,-0.02658946484226702,-0.030463667947609407,-0.9028612139260836,0.2026548858651215,60,ok,0.9999999994597256,0.9999999989194512
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,5,504,5,60,False,-4.455166278856295,-4.538399801577507,-0.1989382277531916,-0.026589464860942234,-0.03046366792231568,-0.9028612133612655,0.20265488577747162,60,ok,0.9999999985180676,0.9999999970361353
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,5,252,5,60,False,-4.236714325586902,-4.518241400086653,-0.20136210407251864,-0.025931404896392212,-0.032913361675362095,-0.9098025950290111,0.2147424926751412,60,ok,0.8136155366018403,0.6967094094568793
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,20,504,20,210,False,-4.390600518845388,-4.535778645020764,-0.1975217409959774,-0.026725552055254186,-0.030795687510660325,-0.8959148947368768,0.20405292872613218,60,ok,0.7856135440990062,0.6631501929745887
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,20,252,20,210,False,-4.236706431371998,-4.518241580158209,-0.2013616199058743,-0.02593148104456268,-0.0329133124077419,-0.9098004437067343,0.21474238502102405,60,ok,0.8136257287723123,0.6967221953904967
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,0,189,0,10,False,3.0485074142364357,12.145849786122628,-0.0068865432051088415,-0.00237293304575918,-0.003255680225479427,0.08364291931489547,0.0274373350460903,60,ok,0.999999886620086,0.9999997732401955
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,0,252,0,10,False,4.480521776240853,14.102039997039858,-0.0030178481774839616,-0.0007107761685734419,-0.001146870948057226,0.04255781570387267,0.009498406174376096,60,ok,0.9999999814815165,0.9999999629630335
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,1,189,1,20,False,5.089720820289982,21.06828014436403,-0.042329314657535866,-0.01037502010013526,-0.018441602566189454,0.8918058595239002,0.1752170484417828,60,ok,0.9999999729304268,0.9999999458608544
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,1,252,1,20,False,6.028379973651608,32.694129968660825,-0.027302287178599838,-0.006925573584411775,-0.013691674573924605,0.8926245254588451,0.1480703819865804,60,ok,0.9999999896348885,0.999999979269777
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,5,189,5,60,False,5.089720790282379,21.068279982033317,-0.04232931531665041,-0.01037502024431905,-0.018441602869288563,0.8918058665389621,0.17521705085309494,60,ok,0.9999999989859346,0.9999999979718692
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,5,252,5,60,False,5.135476418955028,22.339838648553645,-0.03946644546183786,-0.009723388043357801,-0.01797673163562574,0.8816740236494001,0.17168300498764713,60,ok,0.8637084977057402,0.7645677421858864
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,20,189,20,210,False,5.089720789254388,21.06827997578588,-0.04232931534281248,-0.010375020249625517,-0.0184416028809926,0.8918058668257023,0.17521705094482135,60,ok,0.9999999998559237,0.9999999997118474
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,20,252,20,210,False,5.638230560545138,26.424086862946133,-0.033767412465805724,-0.008368530231504806,-0.015731030453993933,0.8922730401333805,0.15825408885852837,60,ok,0.5706554438578054,0.5099843833245312
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,0,504,0,10,False,0.8609384774819131,1.5829441439385517,-0.06620875607427879,-0.013175964923889524,-0.019834801792181916,0.10480476270523562,0.12173316148184052,60,ok,0.9999999699334157,0.9999999398668323
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,0,252,0,10,False,1.5139096497899969,4.771273019550584,-0.04257834222406265,-0.013789544808257637,-0.019094756424992733,0.20315289547086152,0.13419089804932682,60,ok,0.9999995431022511,0.999999086204745
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,1,504,1,20,False,0.9404837375442504,2.1025413658134715,-0.056734862614652215,-0.012239817116060276,-0.019728486775171472,0.11928739553105054,0.12683621286480565,60,ok,0.885201492213461,0.7967603777272433
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,1,252,1,20,False,-0.40376274389121647,-0.767454712590084,-0.09149180390228884,-0.019726049010003553,-0.029354513976823874,-0.0702158160681794,0.173903652901411,60,ok,0.9999999979022477,0.9999999958044954
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,5,504,5,60,False,0.8092765332450468,1.7395930165069893,-0.06231985352022895,-0.013921540421608775,-0.021206617791985072,0.1084111819735288,0.13396061484548472,60,ok,0.9999999967298915,0.999999993459783
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,5,252,5,60,False,-0.4037627417761098,-0.7674547086935312,-0.09149180383637034,-0.019726048996674406,-0.02935451396118595,-0.0702158156610873,0.17390365280415748,60,ok,0.9999999958773271,0.9999999917546543
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,20,504,20,210,False,0.19371542380998127,0.3599371974867119,-0.07592961883237814,-0.015445631859057448,-0.024048811905650735,0.02732989420876045,0.14108269579798047,60,ok,0.5573385122744834,0.5065754099690285
